ZIP,PO_NAME,STATE,ZIP_TYPE,ZCTA_crosswalk
31032,Gray,GA,ZIP Code Area,31032
31034,Hardwick,GA,Post Office or large volume customer,31061
31046,Juliette,GA,ZIP Code Area,31046
31054,Mc Intyre,GA,ZIP Code Area,31054
31052,Lizella,GA,ZIP Code Area,31052
31062,Milledgeville,GA,ZIP Code Area,31062
31061,Milledgeville,GA,ZIP Code Area,31061
31059,Milledgeville,GA,Post Office or large volume customer,31061
31066,Musella,GA,ZIP Code Area,31066
31086,Smarr,GA,Post Office or large volume customer,31029
31204,Macon,GA,ZIP Code Area,31204
31203,Macon,GA,Post Office or large volume customer,31204
31202,Macon,GA,Post Office or large volume customer,31201
31207,Macon,GA,ZIP Code Area,31207
31201,Macon,GA,ZIP Code Area,31201
31206,Macon,GA,ZIP Code Area,31206
31205,Macon,GA,Post Office or large volume customer,31206
31210,Macon,GA,ZIP Code Area,31210
31213,Macon,GA,Post Office or large volume customer,31213
31208,Macon,GA,Post Office or large volume customer,31201
31211,Macon,GA,ZIP Code Area,31211
31209,Macon,GA,Post Office or large volume customer,31204
31220,Macon,GA,ZIP Code Area,31220
31296,Macon,GA,Post Office or large volume customer,31217
31221,Macon,GA,Post Office or large volume customer,31210
31297,Macon,GA,Post Office or large volume customer,31210
31294,Macon,GA,Post Office or large volume customer,31201
31295,Macon,GA,Post Office or large volume customer,31217
31217,Macon,GA,ZIP Code Area,31217
30002,Avondale Estates,GA,ZIP Code Area,30002
30021,Clarkston,GA,ZIP Code Area,30021
30018,Jersey,GA,Post Office or large volume customer,30014
30017,Grayson,GA,ZIP Code Area,30017
30012,Conyers,GA,ZIP Code Area,30012
30013,Conyers,GA,ZIP Code Area,30013
30014,Covington,GA,ZIP Code Area,30014
30015,Covington,GA,Post Office or large volume customer,30014
30025,Social Circle,GA,ZIP Code Area,30025
30055,Mansfield,GA,ZIP Code Area,30055
30033,Decatur,GA,ZIP Code Area,30033
30058,Lithonia,GA,ZIP Code Area,30058
30036,Decatur,GA,Post Office or large volume customer,30034
30037,Decatur,GA,Post Office or large volume customer,30034
30047,Lilburn,GA,ZIP Code Area,30047
30044,Lawrenceville,GA,ZIP Code Area,30044
30042,Lawrenceville,GA,Post Office or large volume customer,30044
30052,Loganville,GA,ZIP Code Area,30052
30070,Porterdale,GA,Post Office or large volume customer,30070
30056,Newborn,GA,ZIP Code Area,30056
30054,Oxford,GA,ZIP Code Area,30054
30048,Lilburn,GA,Post Office or large volume customer,30047
30071,Norcross,GA,ZIP Code Area,30071
30083,Stone Mountain,GA,ZIP Code Area,30083
30086,Stone Mountain,GA,Post Office or large volume customer,30083
30074,Redan,GA,Post Office or large volume customer,30058
30078,Snellville,GA,ZIP Code Area,30078
30072,Pine Lake,GA,Post Office or large volume customer,30072
30079,Scottdale,GA,ZIP Code Area,30079
30034,Decatur,GA,ZIP Code Area,30034
30039,Snellville,GA,ZIP Code Area,30039
30031,Decatur,GA,Post Office or large volume customer,30030
30035,Decatur,GA,ZIP Code Area,30035
30016,Covington,GA,ZIP Code Area,30016
30030,Decatur,GA,ZIP Code Area,30030
30032,Decatur,GA,ZIP Code Area,30032
30038,Lithonia,GA,ZIP Code Area,30038
30094,Conyers,GA,ZIP Code Area,30094
30088,Stone Mountain,GA,ZIP Code Area,30088
30093,Norcross,GA,ZIP Code Area,30093
30087,Stone Mountain,GA,ZIP Code Area,30087
30084,Tucker,GA,ZIP Code Area,30084
30085,Tucker,GA,Post Office or large volume customer,30084
30216,Flovilla,GA,ZIP Code Area,30216
30204,Barnesville,GA,ZIP Code Area,30204
30212,Experiment,GA,Post Office or large volume customer,30223
30234,Jenkinsburg,GA,ZIP Code Area,30234
30233,Jackson,GA,ZIP Code Area,30233
30224,Griffin,GA,ZIP Code Area,30224
30256,Meansville,GA,ZIP Code Area,30256
30250,Lovejoy,GA,Post Office or large volume customer,30250
30260,Morrow,GA,ZIP Code Area,30260
30257,Milner,GA,ZIP Code Area,30257
30252,McDonough,GA,ZIP Code Area,30252
30223,Griffin,GA,ZIP Code Area,30223
30228,Hampton,GA,ZIP Code Area,30228
30248,Locust Grove,GA,ZIP Code Area,30248
30253,McDonough,GA,ZIP Code Area,30253
30285,The Rock,GA,ZIP Code Area,30285
30286,Thomaston,GA,ZIP Code Area,30286
30273,Rex,GA,ZIP Code Area,30273
30281,Stockbridge,GA,ZIP Code Area,30281
30294,Ellenwood,GA,ZIP Code Area,30294
30284,Sunny Side,GA,Post Office or large volume customer,30284
30266,Orchard Hill,GA,Post Office or large volume customer,30224
30322,Atlanta,GA,ZIP Code Area,30322
30333,Atlanta,GA,Post Office or large volume customer,30306
30319,Atlanta,GA,ZIP Code Area,30319
30317,Atlanta,GA,ZIP Code Area,30317
30316,Atlanta,GA,ZIP Code Area,30316
30329,Atlanta,GA,ZIP Code Area,30329
30340,Atlanta,GA,ZIP Code Area,30340
30341,Atlanta,GA,ZIP Code Area,30341
30345,Atlanta,GA,ZIP Code Area,30345
30346,Atlanta,GA,ZIP Code Area,30346
30360,Atlanta,GA,ZIP Code Area,30360
30359,Atlanta,GA,Post Office or large volume customer,30329
30362,Atlanta,GA,Post Office or large volume customer,30340
30366,Atlanta,GA,Post Office or large volume customer,30341
30288,Conley,GA,ZIP Code Area,30288
30295,Zebulon,GA,ZIP Code Area,30295
30622,Bogart,GA,ZIP Code Area,30622
30623,Bostwick,GA,Post Office or large volume customer,30623
30609,Athens,GA,ZIP Code Area,30609
30605,Athens,GA,ZIP Code Area,30605
30620,Bethlehem,GA,ZIP Code Area,30620
30621,Bishop,GA,ZIP Code Area,30621
30619,Arnoldsville,GA,ZIP Code Area,30619
30625,Buckhead,GA,ZIP Code Area,30625
30642,Greensboro,GA,ZIP Code Area,30642
30677,Watkinsville,GA,ZIP Code Area,30677
30645,High Shoals,GA,Post Office or large volume customer,30621
30663,Rutledge,GA,ZIP Code Area,30663
30656,Monroe,GA,ZIP Code Area,30656
30655,Monroe,GA,ZIP Code Area,30655
30650,Madison,GA,ZIP Code Area,30650
30638,Farmington,GA,Post Office or large volume customer,30677
39901,Atlanta,GA,Post Office or large volume customer,30341
31097,Yatesville,GA,ZIP Code Area,31097
31146,Atlanta,GA,Post Office or large volume customer,30346
30641,Good Hope,GA,ZIP Code Area,30641
31145,Atlanta,GA,Post Office or large volume customer,30084
31085,Shady Dale,GA,ZIP Code Area,31085
31064,Monticello,GA,ZIP Code Area,31064
31141,Atlanta,GA,Post Office or large volume customer,30341
31038,Hillsboro,GA,ZIP Code Area,31038
30413,Bartow,GA,ZIP Code Area,30413
30426,Girard,GA,ZIP Code Area,30426
30434,Louisville,GA,ZIP Code Area,30434
30441,Midville,GA,ZIP Code Area,30441
30442,Millen,GA,ZIP Code Area,30442
30456,Sardis,GA,ZIP Code Area,30456
30664,Sharon,GA,Post Office or large volume customer,30664
30668,Tignall,GA,ZIP Code Area,30668
30477,Wadley,GA,ZIP Code Area,30477
30673,Washington,GA,ZIP Code Area,30673
30660,Rayle,GA,ZIP Code Area,30660
30805,Blythe,GA,ZIP Code Area,30805
30809,Evans,GA,ZIP Code Area,30809
30806,Boneville,GA,Post Office or large volume customer,30808
30631,Crawfordville,GA,ZIP Code Area,30631
30802,Appling,GA,ZIP Code Area,30802
30807,Camak,GA,ZIP Code Area,30807
30815,Hephzibah,GA,ZIP Code Area,30815
30813,Grovetown,GA,ZIP Code Area,30813
30814,Harlem,GA,ZIP Code Area,30814
30808,Dearing,GA,ZIP Code Area,30808
30803,Avera,GA,ZIP Code Area,30803
30820,Mitchell,GA,ZIP Code Area,30820
30811,Gough,GA,Post Office or large volume customer,30816
30812,Gracewood,GA,Post Office or large volume customer,30812
30819,Mesena,GA,Post Office or large volume customer,30828
30810,Gibson,GA,ZIP Code Area,30810
30821,Norwood,GA,ZIP Code Area,30821
30816,Keysville,GA,ZIP Code Area,30816
30818,Matthews,GA,ZIP Code Area,30818
30817,Lincolnton,GA,ZIP Code Area,30817
30828,Warrenton,GA,ZIP Code Area,30828
30822,Perkins,GA,ZIP Code Area,30822
30833,Wrens,GA,ZIP Code Area,30833
30824,Thomson,GA,ZIP Code Area,30824
30823,Stapleton,GA,ZIP Code Area,30823
30830,Waynesboro,GA,ZIP Code Area,30830
30901,Augusta,GA,ZIP Code Area,30901
30906,Augusta,GA,ZIP Code Area,30906
30904,Augusta,GA,ZIP Code Area,30904
30905,Augusta,GA,ZIP Code Area,30905
30903,Augusta,GA,Post Office or large volume customer,30903
30907,Augusta,GA,ZIP Code Area,30907
30909,Augusta,GA,ZIP Code Area,30909
30999,Augusta,GA,Post Office or large volume customer,30909
30916,Augusta,GA,Post Office or large volume customer,30906
30917,Augusta,GA,Post Office or large volume customer,30907
30914,Augusta,GA,Post Office or large volume customer,30904
30919,Augusta,GA,Post Office or large volume customer,30909
30912,Augusta,GA,ZIP Code Area,30912
31018,Davisboro,GA,ZIP Code Area,31018
31035,Harrison,GA,ZIP Code Area,31035
31045,Jewell,GA,ZIP Code Area,31045
31042,Irwinton,GA,ZIP Code Area,31042
31067,Oconee,GA,Post Office or large volume customer,31067
31082,Sandersville,GA,ZIP Code Area,31082
31087,Sparta,GA,ZIP Code Area,31087
31090,Toomsboro,GA,ZIP Code Area,31090
31089,Tennille,GA,ZIP Code Area,31089
31094,Warthen,GA,ZIP Code Area,31094
30520,Canon,GA,ZIP Code Area,30520
30516,Bowersville,GA,ZIP Code Area,30516
30624,Bowman,GA,ZIP Code Area,30624
30553,Lavonia,GA,ZIP Code Area,30553
30557,Martin,GA,ZIP Code Area,30557
30629,Comer,GA,ZIP Code Area,30629
30678,White Plains,GA,ZIP Code Area,30678
30667,Stephens,GA,ZIP Code Area,30667
30635,Elberton,GA,ZIP Code Area,30635
30665,Siloam,GA,Post Office or large volume customer,30665
30669,Union Point,GA,ZIP Code Area,30669
30648,Lexington,GA,ZIP Code Area,30648
30671,Maxeys,GA,Post Office or large volume customer,30667
30662,Royston,GA,ZIP Code Area,30662
30634,Dewy Rose,GA,ZIP Code Area,30634
30630,Crawford,GA,ZIP Code Area,30630
30643,Hartwell,GA,ZIP Code Area,30643
30639,Franklin Springs,GA,Post Office or large volume customer,30662
30627,Carlton,GA,ZIP Code Area,30627
30410,Ailey,GA,ZIP Code Area,30410
30401,Swainsboro,GA,ZIP Code Area,30401
30415,Brooklet,GA,ZIP Code Area,30415
30417,Claxton,GA,ZIP Code Area,30417
30425,Garfield,GA,ZIP Code Area,30425
30411,Alamo,GA,ZIP Code Area,30411
30423,Daisy,GA,Post Office or large volume customer,30423
30412,Alston,GA,Post Office or large volume customer,30412
30414,Bellville,GA,Post Office or large volume customer,30417
30424,Dover,GA,Post Office or large volume customer,30467
30427,Glennville,GA,ZIP Code Area,30427
30421,Collins,GA,ZIP Code Area,30421
30436,Lyons,GA,ZIP Code Area,30436
30429,Hagan,GA,Post Office or large volume customer,30429
30420,Cobbtown,GA,ZIP Code Area,30420
30428,Glenwood,GA,ZIP Code Area,30428
30438,Manassas,GA,ZIP Code Area,30438
30447,Norristown,GA,Post Office or large volume customer,30401
30448,Nunez,GA,Post Office or large volume customer,30448
30453,Reidsville,GA,ZIP Code Area,30453
30452,Register,GA,ZIP Code Area,30452
30451,Pulaski,GA,Post Office or large volume customer,30451
30439,Metter,GA,ZIP Code Area,30439
30449,Oliver,GA,Post Office or large volume customer,30449
30450,Portal,GA,ZIP Code Area,30450
30446,Newington,GA,ZIP Code Area,30446
30445,Mount Vernon,GA,ZIP Code Area,30445
30454,Rockledge,GA,ZIP Code Area,30454
30458,Statesboro,GA,ZIP Code Area,30458
30467,Sylvania,GA,ZIP Code Area,30467
30455,Rocky Ford,GA,ZIP Code Area,30455
30457,Soperton,GA,ZIP Code Area,30457
30459,Statesboro,GA,Post Office or large volume customer,30458
30464,Stillmore,GA,Post Office or large volume customer,30464
30460,Statesboro,GA,Post Office or large volume customer,30460
30461,Statesboro,GA,ZIP Code Area,30461
30471,Twin City,GA,ZIP Code Area,30471
30473,Uvalda,GA,ZIP Code Area,30473
30470,Tarrytown,GA,ZIP Code Area,30470
30474,Vidalia,GA,ZIP Code Area,30474
30475,Vidalia,GA,Post Office or large volume customer,30475
30499,Reidsville,GA,Post Office or large volume customer,30453
31002,Adrian,GA,ZIP Code Area,31002
31009,Cadwell,GA,ZIP Code Area,31009
31011,Chauncey,GA,ZIP Code Area,31011
31021,Dublin,GA,ZIP Code Area,31021
31022,Dudley,GA,ZIP Code Area,31022
31019,Dexter,GA,ZIP Code Area,31019
31027,East Dublin,GA,ZIP Code Area,31027
31040,Dublin,GA,Post Office or large volume customer,31021
31037,Helena,GA,ZIP Code Area,31037
31049,Kite,GA,ZIP Code Area,31049
31055,Mc Rae,GA,ZIP Code Area,31055
31060,Milan,GA,ZIP Code Area,31060
31075,Rentz,GA,ZIP Code Area,31075
31065,Montrose,GA,ZIP Code Area,31065
31083,Scotland,GA,Post Office or large volume customer,31083
31096,Wrightsville,GA,ZIP Code Area,31096
31301,Allenhurst,GA,ZIP Code Area,31301
31307,Eden,GA,Post Office or large volume customer,31307
31302,Bloomingdale,GA,ZIP Code Area,31302
31308,Ellabell,GA,ZIP Code Area,31308
31304,Crescent,GA,ZIP Code Area,31304
31303,Clyo,GA,ZIP Code Area,31303
31305,Darien,GA,ZIP Code Area,31305
31313,Hinesville,GA,ZIP Code Area,31313
31312,Guyton,GA,ZIP Code Area,31312
31310,Hinesville,GA,Post Office or large volume customer,31313
31318,Meldrim,GA,Post Office or large volume customer,31318
31319,Meridian,GA,Post Office or large volume customer,31331
31320,Midway,GA,ZIP Code Area,31320
31309,Fleming,GA,ZIP Code Area,31309
31316,Ludowici,GA,ZIP Code Area,31316
31314,Fort Stewart,GA,ZIP Code Area,31314
31322,Pooler,GA,ZIP Code Area,31322
31315,Fort Stewart,GA,ZIP Code Area,31315
31324,Richmond Hill,GA,ZIP Code Area,31324
31323,Riceboro,GA,ZIP Code Area,31323
31321,Pembroke,GA,ZIP Code Area,31321
31328,Tybee Island,GA,ZIP Code Area,31328
31327,Sapelo Island,GA,Post Office or large volume customer,31327
31326,Rincon,GA,ZIP Code Area,31326
31333,Walthourville,GA,Post Office or large volume customer,31313
31401,Savannah,GA,ZIP Code Area,31401
31329,Springfield,GA,ZIP Code Area,31329
31405,Savannah,GA,ZIP Code Area,31405
31331,Townsend,GA,ZIP Code Area,31331
31404,Savannah,GA,ZIP Code Area,31404
31403,Savannah,GA,Post Office or large volume customer,31405
31402,Savannah,GA,Post Office or large volume customer,31401
31407,Port Wentworth,GA,ZIP Code Area,31407
31411,Savannah,GA,ZIP Code Area,31411
31409,Savannah,GA,ZIP Code Area,31409
31408,Savannah,GA,ZIP Code Area,31408
31406,Savannah,GA,ZIP Code Area,31406
31412,Savannah,GA,Post Office or large volume customer,31401
31419,Savannah,GA,ZIP Code Area,31419
31418,Savannah,GA,Post Office or large volume customer,31408
31415,Savannah,GA,ZIP Code Area,31415
31410,Savannah,GA,ZIP Code Area,31410
31414,Savannah,GA,Post Office or large volume customer,31404
31416,Savannah,GA,Post Office or large volume customer,31406
31502,Waycross,GA,Post Office or large volume customer,31501
31420,Savannah,GA,Post Office or large volume customer,31419
31503,Waycross,GA,ZIP Code Area,31503
31421,Savannah,GA,ZIP Code Area,31401
31501,Waycross,GA,ZIP Code Area,31501
31512,Ambrose,GA,ZIP Code Area,31512
31510,Alma,GA,ZIP Code Area,31510
31513,Baxley,GA,ZIP Code Area,31513
31518,Bristol,GA,ZIP Code Area,31518
31516,Blackshear,GA,ZIP Code Area,31516
31519,Broxton,GA,ZIP Code Area,31519
31515,Baxley,GA,Post Office or large volume customer,31513
31521,Brunswick,GA,Post Office or large volume customer,31520
31522,Saint Simons Island,GA,ZIP Code Area,31522
31533,Douglas,GA,ZIP Code Area,31533
31520,Brunswick,GA,ZIP Code Area,31520
31532,Denton,GA,ZIP Code Area,31532
31527,Jekyll Island,GA,ZIP Code Area,31527
31524,Brunswick,GA,Post Office or large volume customer,31524
31525,Brunswick,GA,ZIP Code Area,31525
31523,Brunswick,GA,ZIP Code Area,31523
31534,Douglas,GA,Post Office or large volume customer,31533
31537,Folkston,GA,ZIP Code Area,31537
31535,Douglas,GA,ZIP Code Area,31535
31543,Hortense,GA,ZIP Code Area,31543
31539,Hazlehurst,GA,ZIP Code Area,31539
31542,Hoboken,GA,ZIP Code Area,31542
31548,Kingsland,GA,ZIP Code Area,31548
31547,Kings Bay,GA,ZIP Code Area,31547
31546,Jesup,GA,ZIP Code Area,31546
31544,Jacksonville,GA,ZIP Code Area,31544
31545,Jesup,GA,ZIP Code Area,31545
31552,Millwood,GA,ZIP Code Area,31552
31554,Nicholls,GA,ZIP Code Area,31554
31551,Mershon,GA,ZIP Code Area,31551
31553,Nahunta,GA,ZIP Code Area,31553
31550,Manor,GA,ZIP Code Area,31550
31549,Lumber City,GA,ZIP Code Area,31549
31556,Offerman,GA,Post Office or large volume customer,31556
31557,Patterson,GA,ZIP Code Area,31557
31558,Saint Marys,GA,ZIP Code Area,31558
31560,Screven,GA,ZIP Code Area,31560
31555,Odum,GA,ZIP Code Area,31555
31567,West Green,GA,ZIP Code Area,31567
31563,Surrency,GA,ZIP Code Area,31563
31569,Woodbine,GA,ZIP Code Area,31569
31561,Sea Island,GA,ZIP Code Area,31561
31568,White Oak,GA,ZIP Code Area,31568
31566,Waynesville,GA,ZIP Code Area,31566
31565,Waverly,GA,ZIP Code Area,31565
31562,Saint George,GA,ZIP Code Area,31562
31564,Waresboro,GA,Post Office or large volume customer,31503
31599,Jesup,GA,Post Office or large volume customer,31546
31598,Jesup,GA,Post Office or large volume customer,31546
31624,Axson,GA,ZIP Code Area,31624
31623,Argyle,GA,ZIP Code Area,31623
31630,Du Pont,GA,ZIP Code Area,31630
31631,Fargo,GA,ZIP Code Area,31631
31641,Naylor,GA,ZIP Code Area,31641
31648,Statenville,GA,ZIP Code Area,31648
31650,Willacoochee,GA,ZIP Code Area,31650
31649,Stockton,GA,ZIP Code Area,31649
31642,Pearson,GA,ZIP Code Area,31642
31635,Lakeland,GA,ZIP Code Area,31635
31634,Homerville,GA,ZIP Code Area,31634
31636,Lake Park,GA,ZIP Code Area,31636
31798,Wray,GA,ZIP Code Area,31798
62298,Waterloo,IL,ZIP Code Area,62298
62295,Valmeyer,IL,ZIP Code Area,62295
62279,Renault,IL,Post Office or large volume customer,62279
62277,Prairie du Rocher,IL,ZIP Code Area,62277
62256,Maeystown,IL,Post Office or large volume customer,62244
62244,Fults,IL,ZIP Code Area,62244
62010,Bethalto,IL,ZIP Code Area,62010
62012,Brighton,IL,ZIP Code Area,62012
62002,Alton,IL,ZIP Code Area,62002
62006,Batchtown,IL,ZIP Code Area,62006
62048,Hartford,IL,ZIP Code Area,62048
62022,Dow,IL,ZIP Code Area,62022
62045,Hamburg,IL,ZIP Code Area,62045
62028,Elsah,IL,ZIP Code Area,62028
62036,Golden Eagle,IL,ZIP Code Area,62036
62016,Carrollton,IL,ZIP Code Area,62016
62024,East Alton,IL,ZIP Code Area,62024
62018,Cottage Hills,IL,ZIP Code Area,62018
62047,Hardin,IL,ZIP Code Area,62047
62013,Brussels,IL,ZIP Code Area,62013
62070,Mozier,IL,ZIP Code Area,62070
62063,Medora,IL,ZIP Code Area,62063
62035,Godfrey,IL,ZIP Code Area,62035
62037,Grafton,IL,ZIP Code Area,62037
62044,Greenfield,IL,ZIP Code Area,62044
62065,Michael,IL,ZIP Code Area,62065
62040,Granite City,IL,ZIP Code Area,62040
62071,National Stock Yards,IL,Post Office or large volume customer,62201
62030,Fidelity,IL,ZIP Code Area,62030
62027,Eldred,IL,ZIP Code Area,62027
62059,Lovejoy,IL,Post Office or large volume customer,62059
62052,Jerseyville,IL,ZIP Code Area,62052
62205,East Saint Louis,IL,ZIP Code Area,62205
62031,Fieldon,IL,ZIP Code Area,62031
62090,Venice,IL,ZIP Code Area,62090
62084,Roxana,IL,ZIP Code Area,62084
62207,East Saint Louis,IL,ZIP Code Area,62207
62095,Wood River,IL,ZIP Code Area,62095
62092,White Hall,IL,ZIP Code Area,62092
62053,Kampsville,IL,ZIP Code Area,62053
62206,East Saint Louis,IL,ZIP Code Area,62206
62078,Patterson,IL,Post Office or large volume customer,62078
62079,Piasa,IL,ZIP Code Area,62079
62060,Madison,IL,ZIP Code Area,62060
62204,East Saint Louis,IL,ZIP Code Area,62204
62203,East Saint Louis,IL,ZIP Code Area,62203
62082,Roodhouse,IL,ZIP Code Area,62082
62054,Kane,IL,ZIP Code Area,62054
62050,Hillview,IL,ZIP Code Area,62050
62087,South Roxana,IL,ZIP Code Area,62087
62081,Rockbridge,IL,ZIP Code Area,62081
62098,Wrights,IL,Post Office or large volume customer,62098
62201,East Saint Louis,IL,ZIP Code Area,62201
62340,Griggsville,IL,ZIP Code Area,62340
62345,Kinderhook,IL,ZIP Code Area,62345
62240,East Carondelet,IL,ZIP Code Area,62240
62239,Dupo,IL,ZIP Code Area,62239
62343,Hull,IL,ZIP Code Area,62343
62366,Pleasant Hill,IL,ZIP Code Area,62366
62352,Milton,IL,ZIP Code Area,62352
62356,New Canton,IL,ZIP Code Area,62356
62355,Nebo,IL,ZIP Code Area,62355
62312,Barry,IL,ZIP Code Area,62312
62361,Pearl,IL,ZIP Code Area,62361
62363,Pittsfield,IL,ZIP Code Area,62363
62357,New Salem,IL,ZIP Code Area,62357
62314,Baylis,IL,ZIP Code Area,62314
62370,Rockport,IL,ZIP Code Area,62370
